지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),최소상대습도(%),월합강수량(00~24h만)(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),평균운량(1/10),합계 일조시간(hr),일조율(%),평균지면온도(°C)
276,청송군,Feb-23,0.5,8.9,-6.4,15.8,-12.4,998.9,1025.2,3.3,55,8,5.7,5,1.5,8.4,4.2,178.3,58.65,1.5
276,청송군,Mar-23,7.7,17.5,-0.9,24.8,-7.9,994.5,1019.9,5.3,53,8,41.8,29.1,1.6,7.9,3.6,240.1,64.77,9.7
276,청송군,Apr-23,11.3,19.4,3.2,28.1,-3.1,990.1,1015,7.2,57,8,41.4,18.6,2.1,9.6,4.6,213.3,54.19,15
276,청송군,May-23,16.5,24.5,9,33.2,0.7,989,1013.4,11.8,66,9,158.7,49.4,1.5,6.4,5.7,215.3,49.22,21.2
276,청송군,Jun-23,21.5,28.8,15.5,33.2,9.2,983.2,1006.9,18.6,75,18,168.2,38.3,1.6,8.7,6,226.1,51.59,26.7
276,청송군,Jul-23,24.9,31,20.6,35.9,16.6,984.4,1007.9,24.8,80,35,367,94.4,1.3,7.4,6.6,152.2,34.13,27.7
276,청송군,Aug-23,25.9,31.7,21.6,36.2,18.7,982.3,1005.6,27.4,84,41,314.5,97.4,1.4,6.7,6.2,191.6,45.66,31.2
276,청송군,Sep-23,21.4,27,17.7,31.4,13.1,989.2,1013.1,22.4,89,41,228.1,97.3,1.1,5.1,6.4,139.4,37.38,25.8
276,청송군,Oct-23,12,20.8,6.1,23.6,-1,993.9,1018.8,11.2,82,19,7.4,3.8,1.2,6.9,4.6,195.2,55.82,16.4
276,청송군,Nov-23,5.6,13.2,-1.1,26.3,-9.1,995.3,1020.9,6.3,65,16,27.3,10.4,2.1,8.3,2.8,200,64.89,6.8
276,청송군,Dec-23,0,6.8,-5.9,18.5,-15.5,998.1,1024.3,4.7,69,22,103.9,54.8,1.9,8.3,3.6,171.7,56.85,0.8
277,영덕,Jan-21,0.6,5.8,-4.4,16.1,-14.6,1017.8,1023,3.7,50,13,8.1,4.8,3.2,13.9,3.8,196,63.27,0.8
277,영덕,Feb-21,4.9,10.8,-1,23.9,-9.7,1014.5,1019.6,4.6,50,15,8.4,5.7,3.2,13,3.7,204.2,67.1,5.7
277,영덕,Mar-21,9.2,14.9,3.7,19.6,-3,1014.4,1019.4,7.3,65,12,73.9,35.8,2.8,11.4,5.6,182.2,49.07,10.5
277,영덕,Apr-21,12.2,18.1,6.6,26.2,0.4,1013.8,1018.7,8.9,65,16,68.6,27.6,3.2,11.7,4.9,218.6,55.44,15.8
277,영덕,May-21,16.2,21.8,11.1,28.4,4.7,1004.1,1008.9,12.6,70,20,130.7,50.3,2.3,11.5,6,206.2,47.1,19.4
277,영덕,Jun-21,20.4,25.1,16.3,30.8,13.5,1003.8,1008.5,19.2,82,33,58.6,20.8,1.9,10,6.5,191.8,43.71,25.4
277,영덕,Jul-21,24.7,29.4,21.1,34.6,17.1,1004.4,1009.1,26.3,86,45,139.2,38.7,1.7,7.6,6.3,213.6,47.9,30.8
277,영덕,Aug-21,23.8,27.8,20.8,34,18,1004.2,1008.8,25.6,88,35,456.7,110,2,9.8,7.2,128.8,30.71,27.2
277,영덕,Sep-21,20.6,24.9,17.2,28.7,14.7,1009.7,1014.4,20.4,85,44,159.5,45.2,2.2,8.7,6.5,130.2,34.93,23.2
277,영덕,Oct-21,15.4,21.1,11.1,29.5,3.2,1016,1020.9,14.3,79,21,148.1,46.5,2.1,9.9,5.3,172.8,49.5,17.2
277,영덕,Nov-21,9.9,15.5,5.3,20.2,-0.5,1013.5,1018.4,7.5,60,15,35.2,20.4,2.5,9.4,3.3,203.4,66.12,9.4
277,영덕,Dec-21,3.7,8.8,-1.2,16.4,-11.9,1017.6,1022.7,4.6,52,14,0,0,3.3,15.2,3.2,193.8,64.21,3.1
277,영덕,Jan-22,1.2,6.5,-3.1,11.4,-9.2,1017.8,1022.9,3.2,47,11,3.3,2,2.9,12.2,3.3,219.7,70.94,1.5
277,영덕,Feb-22,1.3,6.9,-3.6,14.9,-9.8,1018.3,1023.5,3.1,44,11,4.4,3.9,3.5,10.7,3,231.1,75.99,3
277,영덕,Mar-22,8.3,14.2,2.8,21.8,-2.9,1012,1017,6.8,63,11,79.6,25.5,2.8,12.1,5.1,203.4,54.82,10.2
277,영덕,Apr-22,14.2,20.3,7.9,29.9,-0.7,1011.6,1016.5,9.1,59,11,35.6,16.3,3,10.8,4.3,252.5,64.09,18.7
277,영덕,May-22,18.4,25.1,11.8,31.8,4.1,1006.8,1011.6,10.8,54,18,5.4,4.6,2.6,9.9,4.3,297.8,68.05,24.4
277,영덕,Jun-22,22,27.2,17.6,36.6,9.8,1003.1,1007.8,19.5,75,17,54,14.4,2.4,9.6,6.1,209.9,47.85,27.5
277,영덕,Jul-22,24.7,29.6,21.5,36.4,19.6,1001.8,1006.4,25.6,84,42,115.6,28.4,1.7,7.3,6.5,143.6,32.2,29.9
277,영덕,Aug-22,24.7,29.3,21.1,36.3,13,1002.5,1007.1,25.3,82,41,124.7,42,1.7,8.5,6.9,140.1,33.4,28.2
277,영덕,Sep-22,20,24.9,16,30.2,10.5,1009.1,1013.8,19.2,82,33,141.5,47.8,2.8,15.8,6.3,147.6,39.58,23.7
277,영덕,Oct-22,14.4,20,9.9,29.4,5.1,1016.3,1021.2,12.1,74,21,62.8,26.7,2.3,10.7,5.8,176.1,50.42,17.8
277,영덕,Nov-22,11.4,17.5,6.1,22.6,-2.8,1015.3,1020.3,8.5,62,19,172.2,108.4,2.5,9.6,4.1,192.3,62.46,11.8
277,영덕,Dec-22,0.7,5.3,-3.4,12.3,-9.7,1017.4,1022.5,3.3,48,19,3.1,3,3.4,14.9,3.8,195.6,64.81,1.3
277,영덕,Jan-23,1.5,6.6,-3,18.2,-14.3,1017.5,1022.7,3.5,47,12,22.9,10.4,3.3,12.6,3.2,216.2,69.81,2.1
277,영덕,Feb-23,4.2,9.7,-0.8,17.2,-4.8,1019.4,1024.4,4.6,57,9,45.3,14.2,2.7,11.3,4.7,175.6,57.78,4.5
277,영덕,Mar-23,10.2,16.6,4.3,24.3,-1,1014.6,1019.6,7.1,58,11,30.6,25.3,2.5,9.5,4,225.2,60.73,12.9
277,영덕,Apr-23,13.3,19.2,7.4,28.4,4,1009.7,1014.5,9.7,66,10,37.3,25.2,2.6,10.6,4.5,198.8,54.02,17.7
277,영덕,May-23,17.2,22.4,11.6,33.2,5.1,1008.6,1013.4,13.4,70,14,115.5,33.9,2.4,10.1,5.5,240.2,54.92,22.7
277,영덕,Jun-23,21.7,26.8,17.5,33.5,10.6,1002.3,1007,19.4,76,23,113.4,24.3,2.1,8.1,6.1,251,57.21,27.6
277,영덕,Jul-23,24.8,29.2,21.4,33.5,17.2,1003.2,1007.9,26.2,85,43,260.3,95,1.6,6.7,6.5,162.7,36.47,28.4
277,영덕,Aug-23,25.3,29.2,22.2,35.3,19.5,1001.5,1006.1,27.2,85,48,216.6,156.7,2.3,11.1,5.9,216.7,51.63,32.1
277,영덕,Sep-23,21.9,25.6,18.8,29.4,14.5,1008.6,1013.3,22,84,47,232.6,115.3,2.2,9.2,6.1,157.1,42.11,26.2
277,영덕,Oct-23,15.3,21,10.3,24.2,3.2,1013.2,1018.1,11.7,69,26,9.9,3.5,2.2,8.4,3.8,234.8,67.16,19.5
277,영덕,Nov-23,9.6,14.7,4.7,27,-3.3,1014.7,1019.7,7,53,12,9.1,5.5,2.8,10.8,3.1,201,65.26,11.6
277,영덕,Dec-23,3.7,8.3,-0.7,19.8,-9.9,1018.2,1023.3,5.1,57,19,135.2,56.6,3.1,11.4,3.9,183.3,60.74,4.4
278,의성,Jan-21,-2.9,5.1,-9.9,14,-21.6,1013.6,1024.1,3.5,65,12,8.6,5.1,1.1,8.1,3.6,187.7,60.43,-1.8
278,의성,Feb-21,1.9,10.5,-5.6,24.1,-12.4,1010.3,1020.5,4.2,59,10,14.6,10.2,1.4,8,3.3,195.4,64.15,2.2
278,의성,Mar-21,8,15.6,0.9,23.8,-4.2,1009.1,1019.1,7,69,9,100.4,53.7,1.1,7.5,5,174.8,47.09,9.7
278,의성,Apr-21,12.7,20.8,4.6,29.6,-0.9,1008.1,1017.8,8,59,13,72.4,26.1,1.3,6.9,4.9,208.9,53.03,16.3
278,의성,May-21,16.2,23.3,9.3,30.7,1.6,999,1008.5,13.3,75,18,121.2,35.8,1.1,7.1,5.9,178.4,40.78,19.5
278,의성,Jun-21,21.7,28.2,16.2,32.4,8.9,997.9,1007.3,19.3,77,21,62.6,24.8,0.9,4.4,6.4,176.1,40.23,25.9
278,의성,Jul-21,25.8,32.4,20.8,36.5,16.5,998.6,1007.8,25.9,80,41,134.5,27.8,0.9,5.3,6.5,211,47.38,31.2
278,의성,Aug-21,24.5,29.9,21.1,37,18,998.7,1008,25.8,86,39,220.9,42.1,0.8,5.8,7.5,111,26.49,28.4
278,의성,Sep-21,20.5,26.2,16.1,30,12.6,1004,1013.4,20,85,41,125.9,48.2,0.8,5.1,6.6,100.5,26.97,23.8
278,의성,Oct-21,13.8,21.7,8.5,30.2,-1.1,1011,1020.8,13.7,84,21,54.2,29.4,0.7,4.6,5.4,168.2,48.17,18.1
278,의성,Nov-21,6.2,14.9,0.1,20.8,-6.1,1009.2,1019.2,7.3,77,23,46.3,28.6,1,6.7,3.7,177.9,57.76,8
278,의성,Dec-21,0.1,8.1,-6.2,13.8,-15.6,1013.7,1024,4.3,67,16,0.1,0.1,1.3,9.1,2.9,190,62.96,1.2
278,의성,Jan-22,-2.7,5.7,-9.7,11.7,-15.1,1013.5,1024,2.9,58,14,0.5,0.3,0.9,7.3,3.1,208.7,67.28,-1.1
278,의성,Feb-22,-1.2,6.7,-8.8,14.4,-14.7,1014.2,1024.6,2.7,50,12,0.3,0.3,1.6,6.9,2.9,218.7,71.87,1.4
278,의성,Mar-22,7.1,14.9,-0.4,21.2,-8.1,1006.8,1016.8,6.6,65,12,51.5,12.4,1.2,7.9,5.1,179.3,48.34,9
278,의성,Apr-22,13.4,22.2,5,30.2,-2.6,1006.4,1016.1,8.6,59,11,34,13.9,1.2,5.5,4.2,239.5,60.82,17
278,의성,May-22,18.1,26.8,9.1,33,2.4,1001.7,1011.3,10.8,56,17,5.4,4.8,1.4,7.3,3.9,302,69.11,25.3
278,의성,Jun-22,23,29.3,16.9,36.5,9.6,997.5,1006.8,19.7,72,18,73.5,34.9,1.3,5.8,5.8,197.1,45.02,28.5
278,의성,Jul-22,26.4,32.1,21.9,37.2,18.4,995.9,1005.1,26.4,79,28,109.5,29.9,1,5.4,6.6,151.7,34.06,30.4
278,의성,Aug-22,25.2,30.2,21.2,36.2,12,997.3,1006.5,26.7,85,27,203.3,30.4,0.8,5,7.2,110.5,26.35,27.7
278,의성,Sep-22,20.2,27.1,14.7,32.9,8,1003.3,1012.7,18.7,80,23,38.3,25.3,1,6.6,6.5,139.8,37.51,23.4
278,의성,Oct-22,12.8,20.9,6.3,28.9,-1.5,1011.2,1021,11.6,78,19,35.2,21.7,0.9,6.7,5.4,190.2,54.42,15.6
278,의성,Nov-22,7.5,17,0.4,24.6,-5.8,1010.8,1020.8,7.5,73,14,58,29.6,0.7,5.6,4.2,183,59.42,8.1
278,의성,Dec-22,-3.4,4,-9.4,11.1,-16.3,1013.6,1024.1,3.2,68,17,5.6,4.4,0.9,7.2,3.9,175.3,58.07,-1.2
278,의성,Jan-23,-2.7,5.6,-9.5,15.6,-19.2,1013.5,1023.9,3.5,67,10,19.6,13.6,1,7.3,3.1,193.7,62.48,-1.8
278,의성,Feb-23,1.3,9.6,-5.7,16.4,-11.5,1014.5,1024.8,4,62,11,4.4,4,0.9,7,4.1,171.3,56.35,2.2
278,의성,Mar-23,8.8,18.4,0.1,25.1,-7.9,1009.4,1019.3,6.2,56,11,35.3,26.1,1,6.8,3.6,226,60.95,10.7
278,의성,Apr-23,12.6,20.6,4.6,28.4,-2.1,1004.6,1014.4,8.9,64,11,40.4,14.5,1.4,6.9,4.6,194,49.29,15.8
278,의성,May-23,17.8,25.3,10.2,33.1,1.9,1003,1012.5,13.5,70,18,152.8,51.4,1,5.6,5.6,214.7,49.14,22.7
278,의성,Jun-23,22.5,29.5,16.7,34,11.5,996.9,1006.2,20,76,24,206.6,33.7,1,6.4,5.9,203.3,46.45,27.7
278,의성,Jul-23,25.7,31.2,21.8,35.7,18,997.9,1007.1,28,87,37,457.6,96,0.8,6.8,6.7,144.2,32.35,29.2
278,의성,Aug-23,26.9,32.5,22.6,37.1,18.8,995.6,1004.7,28.6,83,45,321.6,97.7,0.9,5.6,6.1,179.6,42.82,31.5
278,의성,Sep-23,22.3,27.8,18.4,32.2,13.2,1002.9,1012.3,22.7,86,39,222.4,75.8,0.8,4.6,6.1,135.5,37.56,25.6
278,의성,Oct-23,13,21.6,6.8,24,0,1008.4,1018.2,11.8,81,22,6.8,3,0.7,5.8,4.1,204.3,58.42,16.8
278,의성,Nov-23,6.2,13.9,-0.4,27.1,-8.6,1010.7,1020.7,7.2,71,17,26.4,7.6,1.1,7,3.1,192.5,62.48,7.8
278,의성,Dec-23,0.5,7.8,-5.2,19.2,-14.9,1014,1024.3,5.2,74,23,81.5,38.9,0.9,7.8,3.7,165.2,54.7,2
279,구미,Jan-21,-0.4,5.5,-5.5,15.1,-13.8,1018.4,1024.7,3.6,56,10,9.8,5.6,1,5.3,3.9,169.8,54.55,-0.2
279,구미,Feb-21,3.9,10.9,-1.9,24,-8,1015,1021.2,4.2,51,11,14.7,10,1.2,5.7,3.6,189.1,62,4.1
279,구미,Mar-21,9.8,16,4,23.6,-2,1013.8,1019.8,6.9,61,9,89.7,41.7,1.1,4.5,5.1,192,51.68,11.2
279,구미,Apr-21,14.5,21.1,8.1,28.7,2.2,1012.7,1018.6,7.5,48,12,46.9,19.6,1.2,4.6,5.1,228.5,58.04,18.2
279,구미,May-21,17.7,23.9,12.1,30.1,5.2,1003.7,1009.4,12.8,65,15,121.3,21.9,1.1,5.1,5.8,201.5,46.11,21.2
279,구미,Jun-21,23.2,28.6,18.3,32.9,11.7,1002.6,1008.2,18.7,68,23,44.2,20.6,0.9,3.1,6.1,202.6,46.33,28.1
279,구미,Jul-21,26.5,32.1,22.1,35.4,19.1,1003.2,1008.8,25.7,76,36,259.7,80,0.8,3.9,6.7,204.5,46,33
279,구미,Aug-21,24.9,29.8,21.6,35.6,19.4,1003.4,1009,25.1,81,41,290,58.3,0.7,4.1,7.4,132.3,31.6,28.4
279,구미,Sep-21,21.2,26.1,17.5,29.8,14.2,1008.6,1014.3,19.7,80,35,115.9,39.9,0.7,4.2,6.6,129.1,34.67,24.1
279,구미,Oct-21,15.2,21.8,10.4,29.8,1,1015.7,1021.6,13.5,75,22,50,21.9,0.6,3.4,4.7,183.1,52.37,18.3
279,구미,Nov-21,8.5,15.2,3.3,20.7,-3.5,1014,1020,7.4,67,18,55.7,37.6,0.7,4.6,3.8,173.1,56.15,9
279,구미,Dec-21,2.3,8.6,-2.8,14.8,-10.6,1018.6,1024.8,4.4,58,17,0.1,0.1,1,5.6,3,169.6,56.08,2.2
279,구미,Jan-22,0.3,6.2,-4.8,11.5,-9.6,1018.4,1024.6,2.9,47,12,0.9,0.8,0.9,4.7,3.6,191.2,61.48,0.5
279,구미,Feb-22,1.2,7.2,-4.1,15.4,-9.9,1019.1,1025.4,2.7,42,12,0.3,0.3,1.3,4.7,3.6,218.9,71.91,2.8
279,구미,Mar-22,9.1,15.5,3,22.7,-2.7,1011.6,1017.6,6.4,55,10,42.2,9.7,0.9,4.9,5.4,178.2,48.02,10.4
279,구미,Apr-22,15.2,22.5,8,30.6,1.5,1011.2,1017.1,8.5,51,10,42.3,14.8,0.9,3.5,4.4,247.5,62.9,18.5
279,구미,May-22,19.9,27,12.7,32.1,5,1006.7,1012.4,10.3,47,17,8.2,3.9,1.2,4.2,3.9,297.9,68.2,26
279,구미,Jun-22,23.6,29.5,18.8,36.5,13,1002.3,1007.9,19.4,68,18,122.9,34.8,1,3.4,5.7,207.9,47.55,28.3
279,구미,Jul-22,27,32,23.1,35.7,20.4,1000.7,1006.2,25.2,72,32,113.3,59.5,1,3.5,6.7,182.2,40.97,31.7
279,구미,Aug-22,25.7,30.1,22.3,35.5,14.6,1002.1,1007.7,25.6,78,34,229.2,59.4,0.7,3.7,7.1,144.1,34.41,28.6
279,구미,Sep-22,21,26.7,16.7,32.6,10.4,1008.1,1013.8,18,73,26,141.4,91.6,0.6,5.3,6.5,158.2,42.46,24.7
279,구미,Oct-22,14.5,21,9,28.4,2.3,1016.1,1022,11.2,68,17,32,20.2,0.6,4.3,5.1,201.2,57.5,17.5
279,구미,Nov-22,9.4,16.9,3.7,23.1,-3.7,1015.7,1021.7,7.5,63,15,55,21.4,0.5,3.9,4.3,188.7,61.19,10.1
279,구미,Dec-22,-0.4,5,-4.9,12,-10.9,1018.6,1024.8,3.3,54,15,5.2,2.7,1,6.9,4.1,160.8,53.17,-0.3
279,구미,Jan-23,-0.2,6,-5.3,12.9,-14.1,1018.4,1024.7,3.5,55,14,21.5,15.3,0.8,5.7,3.3,179.7,57.82,-0.6
279,구미,Feb-23,3.4,9.8,-1.9,17.4,-6.9,1019.4,1025.6,3.9,51,10,10,9.4,0.7,4.5,4.3,164.4,54.03,3.1
279,구미,Mar-23,10.9,18.4,3.8,25,-1.8,1014.3,1020.3,6,47,9,27.5,17.8,0.7,5.2,3.7,223.6,60.3,11.6
279,구미,Apr-23,14.1,21,7.5,29,2.3,1009.5,1015.4,8.7,56,10,44.9,12.9,0.9,4.8,4.5,209,53.14,16.9
279,구미,May-23,19.2,25.2,13.1,33.8,4.9,1007.9,1013.6,13.3,62,16,161.1,81.7,0.7,3.5,5.8,214,49.02,23.7
279,구미,Jun-23,23.7,29.4,18.7,33.4,14.6,1001.8,1007.4,19,67,26,164.3,47,0.8,3.7,6.1,229.3,52.45,28.6
279,구미,Jul-23,25.9,30.7,22.4,34.9,18.4,1002.7,1008.3,26.5,81,35,481.3,93.7,0.7,3.4,6.8,141.2,31.74,29.1
279,구미,Aug-23,27,32,23.4,36.2,20.6,1000.4,1005.9,27.1,78,43,498.3,166.8,0.8,4.3,6.3,188.1,44.88,31.3
279,구미,Sep-23,22.8,27.8,19.2,32.2,14.7,1007.8,1013.5,21.4,79,28,219,73.8,0.6,3.6,6.1,152.2,40.82,26.5
279,구미,Oct-23,14.9,21.9,9.5,24.8,4.2,1013.3,1019.2,11.1,68,18,3.4,1.9,0.6,4.2,4,210.8,60.23,18.1
279,구미,Nov-23,8,14,2.7,25.8,-3.5,1015.7,1021.7,7,60,15,40.5,14.1,0.8,4.4,3.7,171.3,55.53,8.7
279,구미,Dec-23,2.6,7.9,-1.9,18.5,-10,1018.7,1024.9,5.2,65,23,100.8,39.7,0.8,5.6,3.9,146.1,48.3,2.7
281,영천,Jan-21,-0.5,5.6,-6.1,15.7,-13.6,1012.6,1024.8,3.8,57,12,11.9,10.1,2.1,9.1,3.8,168.1,53.98,0.3
281,영천,Feb-21,4.1,11,-2.3,23.6,-9,1009.3,1021.3,4.5,53,11,15.5,10.1,2.4,8.8,3.3,186.2,61.07,4
281,영천,Mar-21,8.9,15.3,2.4,22.8,-3.1,1008.6,1020.3,7.3,67,10,99.7,41.1,1.7,7.5,5.2,198.5,53.43,10.2
281,영천,Apr-21,13,19.8,6.5,27.7,-0.3,1007.8,1019.3,8.2,58,14,66.5,31.6,2.1,7.1,5,228.7,58.09,15.9
281,영천,May-21,16.8,23.2,10.8,30.3,3.8,998.7,1010,12.8,69,18,93.7,25.3,1.7,7.1,5.9,193.1,44.24,19.8
281,영천,Jun-21,21.7,27.2,16.9,32.6,10,998,1009,18.9,75,24,28.7,13.1,1.6,5.7,6.6,173,39.58,25.5
281,영천,Jul-21,25.4,30.8,21.1,36.4,16.8,998.7,1009.5,25.6,81,32,271.4,50.4,1.4,5.1,6.7,208.8,46.96,30.5
281,영천,Aug-21,24.5,29.1,21.1,35.1,18.9,998.6,1009.5,25.5,85,39,272,95.6,1.2,6.7,7.1,125,29.88,27.1
281,영천,Sep-21,20.8,25.4,17.1,30.1,14,1003.8,1014.9,20.1,83,29,120.4,67.4,1.3,6.8,6.8,113.5,30.49,22.8
281,영천,Oct-21,14.8,21.8,9.5,30.5,-0.1,1010.5,1022,13.9,80,20,63.7,22.8,0.9,5,4.8,177.1,50.67,16.8
281,영천,Nov-21,7.9,15.5,2.1,20.2,-4.2,1008.6,1020.3,7.4,71,24,50.6,30.2,1.5,7.3,3.3,175.9,56.94,8.3
281,영천,Dec-21,1.9,8.5,-4,14.7,-11.3,1012.9,1025,4.4,60,16,0.1,0.1,2.1,9.4,2.7,185.5,61.26,1.9
281,영천,Jan-22,-0.3,6.5,-6.4,12.6,-11.1,1012.6,1024.8,3,50,13,,,1.8,8.8,3.5,191.6,61.55,0.2
281,영천,Feb-22,0.6,7.1,-5.2,14.2,-12.6,1013.4,1025.5,2.9,46,11,0,0,2.4,8.2,3.1,206.5,67.73,1.6
281,영천,Mar-22,8.2,15,1.6,22.3,-4.8,1006.5,1018.2,6.6,61,9,39.7,9.5,1.7,8.1,5.2,194.5,52.43,10
281,영천,Apr-22,14.2,21.4,6.5,29.6,-1.4,1006.3,1017.7,8.8,57,10,41.4,26.3,1.7,6.6,4.2,245.9,62.51,18
281,영천,May-22,19,26.6,11.1,32.3,3.3,1001.7,1012.9,10.7,53,16,2.1,1.6,1.8,7.8,4,300.5,68.86,25.7
281,영천,Jun-22,22.8,28.1,17.9,35.2,11.3,997.8,1008.8,19.6,72,17,129.6,41.8,1.7,6.1,6,130.3,29.81,26.6
281,영천,Jul-22,25.7,30.5,21.9,34.7,19.2,996.3,1007.1,25.9,80,36,106.1,25.4,1.4,6.2,6.8,157.5,35.43,28.3
281,영천,Aug-22,25.5,29.8,21.6,35.6,13.6,997.5,1008.4,25.8,80,30,181,46.2,1.3,6.3,7.1,141.1,33.71,27.1
281,영천,Sep-22,20.3,25.8,15.7,31.7,9.5,1003.2,1014.3,18.7,79,24,102.3,71,1.4,7.6,6.8,142.5,38.24,22.5
281,영천,Oct-22,14,20.9,7.9,29.8,0,1010.9,1022.4,11.4,72,17,22.9,13.5,1.4,6.6,5.1,195,55.75,15.2
281,영천,Nov-22,9.3,17.4,2.6,23.4,-3.6,1010.3,1022.1,7.9,67,12,45.1,27.8,1.2,6.8,4,175.7,56.88,9.2
281,영천,Dec-22,-0.5,5.2,-5.6,12.4,-11.2,1012.8,1025,3.3,56,17,5.8,3.8,2.2,8.6,3.8,171.1,56.51,-0.5
281,영천,Jan-23,-0.1,6.4,-5.8,15.3,-15,1012.7,1024.9,3.7,56,14,18.3,14.7,2,9.5,3.1,180.8,58.12,-0.4
281,영천,Feb-23,3,10,-3.5,16.7,-9.6,1013.9,1026,4.3,58,9,11.3,10.3,1.5,8.1,4,159.4,52.3,3.9
281,영천,Mar-23,10.1,17.9,2.8,24.5,-2.3,1009.3,1021,6.8,56,10,43.2,22.6,1.6,7.9,3.7,230.3,62.11,11.4
281,영천,Apr-23,13.6,20.1,6.4,28.5,1.6,1004.6,1016.1,9.3,62,7,31.7,7.2,2,8.1,4.2,225.3,57.33,16.7
281,영천,May-23,18,24.2,11.6,32.9,3.2,1003.3,1014.5,13.5,69,15,166.9,75.5,1.5,6.3,5.7,212.3,48.68,21.3
281,영천,Jun-23,22.7,28.5,17.7,33,11.4,997.2,1008.2,19.8,74,25,247.6,45.3,1.6,5.8,6.1,217,49.65,26.5
281,영천,Jul-23,25.7,30.4,21.7,35.5,17.8,998.4,1009.3,27,84,39,234.1,81.9,1.3,7.6,6.7,152.1,34.2,27.3
281,영천,Aug-23,26.4,31.2,22.7,35.9,19.3,996,1006.8,27.5,82,43,267.1,111.6,1.4,9,6.2,186.8,44.58,29
281,영천,Sep-23,22.4,27,18.7,31.1,13.3,1002.3,1013.3,22.3,84,42,140.3,43.6,1.2,5.8,6.1,147.6,39.57,25.7
281,영천,Oct-23,14.3,21.7,8.2,24.2,2.5,1007.3,1018.7,11.5,73,19,5.5,2.9,1.2,7.4,3.8,217.7,62.16,16.6
281,영천,Nov-23,8,14.5,2.1,26.2,-4.8,1009.3,1021.1,7.2,62,18,24.7,10.6,2.1,9.4,3.1,181.8,58.83,8.6
281,영천,Dec-23,2.5,8.1,-3,19.1,-10.3,1012.3,1024.4,5.3,66,21,105.3,53.3,1.9,7.8,3.7,163.6,54.03,2.9
283,경주시,Jan-21,0,6.3,-5.6,16.6,-12.8,1018.7,1023.8,3.8,55,12,19.3,12.5,3.2,12.3,3.5,193.1,61.93,0
283,경주시,Feb-21,4.7,11.6,-1.7,24.2,-8.6,1015.4,1020.4,4.5,51,8,20.2,8.9,3.4,12.9,3.4,200.1,65.56,4.6
283,경주시,Mar-21,9.2,15.8,3.1,23,-1.9,1014.9,1019.8,7.5,67,12,89.9,36.7,2.7,10.5,5.2,186.6,50.23,10.5
283,경주시,Apr-21,13.1,19.9,6.6,27.9,-0.2,1014,1018.9,8.5,60,12,45.2,19.4,3.1,10.1,5.3,223.5,56.81,16.1
283,경주시,May-21,17.4,23.8,11.5,30.7,4.9,1004.8,1009.5,13.1,68,13,93.6,37,2.7,9.5,5.8,196.8,45.11,19.9
283,경주시,Jun-21,22.3,27.5,17.7,32.9,12.3,1004.1,1008.7,19.4,74,28,30.1,9.8,2.1,6.6,6.6,160.3,36.69,25.3
283,경주시,Jul-21,26.1,31.1,21.9,36.6,17.9,1004.7,1009.2,26.7,81,38,175.2,34.3,1.9,8.1,6.6,185.8,41.86,29.6
283,경주시,Aug-21,25,29.9,21.7,36.1,19.5,1004.6,1009.2,26.4,85,32,359,89.3,1.8,7,7.2,123,29.41,27
283,경주시,Sep-21,21.4,26,17.9,31.9,13.9,1009.9,1014.6,20.9,84,37,143.5,58.8,2,6.7,7,98.5,26.46,22.8
283,경주시,Oct-21,15.7,22.5,10.6,31.5,1.1,1016.6,1021.4,14.6,79,22,93.4,50.6,1.9,8.4,4.7,171.5,49.04,17.1
283,경주시,Nov-21,8.7,16.4,2.6,20.9,-3.3,1014.7,1019.6,7.6,69,18,40.4,22.8,2.4,10.1,3.1,198.1,64.11,8.2
283,경주시,Dec-21,2.6,9.5,-3.2,16.4,-10.6,1019,1024.1,4.5,57,13,2.3,2.3,3.1,14.2,2.6,209.4,69.06,2.1
283,경주시,Jan-22,0.6,7.6,-5,13,-10.4,1018.7,1023.8,3,48,11,0.6,0.6,2.7,8.9,3.4,222.8,71.5,0.8
283,경주시,Feb-22,1.2,7.7,-4.5,15.7,-10.8,1019.5,1024.6,2.9,43,9,0.9,0.5,3.3,10.2,3.1,218.2,71.56,2.9
283,경주시,Mar-22,8.7,15.7,2.1,23.2,-4.2,1012.7,1017.6,6.8,62,10,47.1,11,2.7,10.8,5.1,198.5,53.49,10.3
283,경주시,Apr-22,14.4,22,6.8,31.3,-1.2,1012.5,1017.3,9.1,59,7,43.3,24.8,2.7,8.4,4.2,247.6,62.97,17.7
283,경주시,May-22,19.5,27.4,11.8,33.6,3.5,1007.7,1012.4,11,53,11,2.9,2.3,2.6,8.1,4.1,304.7,69.89,25.6
283,경주시,Jun-22,23.1,28.7,18.2,36.2,11.7,1003.9,1008.5,20.6,74,15,136.5,51.3,2.7,8.7,5.9,197.8,45.28,26.9
283,경주시,Jul-22,26.4,31.3,22.6,35.9,19.9,1002.3,1006.8,27.2,81,37,107.8,46.7,1.8,5.8,7.1,137.7,31.01,29.5
